variable_id,mz,rt,condition,polarity,mean_intensity
M191T999_POS,190.9841996,998.7444458,-0.075272458,positive,9778351.131
M191T916_POS,190.984176,916.4176636,-0.035634418,positive,13122824.16
M191T941_POS,190.9841902,940.7019043,0.001182773,positive,10790632.58
M191T967_POS,190.9842046,966.6217651,-0.016783116,positive,10958340.46
M191T825_1_POS,190.9901051,825.0527954,-0.000366848,positive,36907801.85
M191T825_2_POS,191.0330637,825.1766968,0.017068633,positive,8231806520
M191T555_POS,191.0549613,555.1124878,0.518801229,positive,2162325.376
M191T164_POS,191.0520149,164.3870239,0.018808949,positive,61276955.25
M191T237_POS,191.0551359,236.9828186,0.051645673,positive,2139498.698
M191T348_POS,191.0703151,347.7947388,-0.002528074,positive,4807599.317
M191T487_POS,191.0854806,486.6162262,0.017854844,positive,2963134.252
M191T278_POS,191.0895095,278.3312073,-0.081696425,positive,16201289.6
M191T34_POS,191.1025366,34.153862,0.005827936,positive,9168717.751
M191T318_POS,191.1278418,318.3395996,0.037210319,positive,1724928.207
M191T491_POS,191.1793691,490.6611328,0.116468804,positive,2227996.348
M191T389_POS,191.1640753,389.3805542,0.040738495,positive,1699670.526
M192T960_1_POS,191.9715491,960.4229431,0.008022137,positive,991545522.1
M192T1004_POS,191.9715568,1003.544495,-0.008730084,positive,825658688.8
M192T868_POS,191.9714945,867.5513306,0.028098537,positive,2479046798
M192T896_POS,191.9715383,896.0020142,-0.035787375,positive,773932634.5
M192T921_POS,191.9715478,920.7694092,0.037595792,positive,1221245959
M192T37_POS,191.9719908,36.90167236,-0.052338195,positive,53622672.84
M192T35_1_POS,192.029218,35.3755722,-0.011148012,positive,9315590.844
M192T824_POS,192.0258983,824.1790161,0.033082129,positive,346356390
M192T39_POS,192.0528771,39.40970993,0.009195664,positive,36824531.01
M192T280_POS,192.0655172,280.1976318,-0.002071815,positive,1518483.736
M192T35_2_POS,192.0654177,34.95832443,0.017759755,positive,39802075.71
M192T278_POS,192.0929567,278.468689,-0.061463264,positive,36223376.86
M192T487_POS,192.0889715,486.6213684,0.06807421,positive,709629.4711
M192T62_POS,192.1053524,62.02192688,0.258205446,positive,893723.2705
M192T389_POS,192.1675428,389.0658264,0.01415544,positive,1269912.777
M193T905_POS,192.9793083,904.6630859,0.001451258,positive,113849089.8
M193T956_POS,192.9793589,956.0924072,0.031002897,positive,71677536.41
M193T1006_POS,192.9793736,1005.999359,0.003725447,positive,47592956.3
M193T984_POS,192.9793707,984.306488,0.021069143,positive,58863316.98
M193T855_POS,192.9792508,854.5568848,-0.012477298,positive,813854785.3
M193T824_1_POS,193.0266274,823.571167,0.078325129,positive,50403924.99
M193T35_POS,193.0687879,35.08216286,0.026880385,positive,3788665.296
M193T85_POS,193.068109,84.52734375,0.054028916,positive,1089912.094
M193T344_POS,193.0860975,344.3890381,-0.054785706,positive,12378497.38
M193T40_POS,193.1586952,39.94731903,-0.015276983,positive,9086695.477
M194T866_POS,193.9756725,865.6996765,0.07225891,positive,20551114.94
M194T973_POS,193.9756973,973.4381104,0.012745473,positive,8567636.479
M194T1008_POS,193.9757011,1007.546539,0.096420246,positive,6831376.608
M194T989_POS,193.9756939,989.1695251,-0.000330585,positive,8562902.332
M194T921_POS,193.9756768,921.0687256,0.00462518,positive,9209241.628
M194T949_POS,193.9756921,949.2321472,0.023335914,positive,8573200.783
M194T896_POS,193.975667,895.9944458,0.01423851,positive,8565947.22
M194T324_POS,194.0812573,323.9353638,0.023129676,positive,4071403.514
M194T245_POS,194.0812891,244.6001587,0.328681422,positive,1999014.331
M194T345_POS,194.0893792,344.6992188,0.03984118,positive,2089407.094
M194T278_POS,194.0809906,278.032135,-0.026506857,positive,1498166.86
M194T391_POS,194.0812379,391.1312256,-0.000550641,positive,57714607.17
M194T187_POS,194.1034938,186.5446167,0.337206595,positive,732573.6562
M194T463_POS,194.1515447,462.7030945,0.003075839,positive,2807650.767
M194T631_POS,194.1625158,631.3164978,-0.065505817,positive,823951.062
M195T867_POS,194.979786,867.4857788,0.025453961,positive,128042743.6
M195T954_1_POS,194.9798255,953.6199951,0.04426114,positive,80266771
M195T979_POS,194.9798343,979.0878296,0.016270331,positive,83724341.11
M195T823_1_POS,194.9650952,822.9946899,-0.009433106,positive,982438.4536
M195T38_1_POS,194.9797398,38.21640015,0.005510299,positive,36767568.81
M195T996_POS,194.9798471,996.3192749,0.001091887,positive,88260126.15
M195T896_POS,194.9798091,896.0050659,-0.004084877,positive,60232750.4
M195T921_POS,194.9798195,921.3893433,0.005091173,positive,99412883.67
M195T1015_POS,194.979848,1014.748169,-0.015242623,positive,65215587.29
M195T266_1_POS,194.9988153,265.9383545,0.215089607,positive,2980496.392
M195T115_POS,195.0176395,115.4539185,0.02540472,positive,209591558
M195T38_2_POS,195.0175855,37.94291306,0.069737251,positive,105852028.5
M195T995_1_POS,195.0175701,994.7960815,0.022358169,positive,197340000.5
M195T954_2_POS,195.0175624,953.7286377,-0.009238091,positive,204382167.3
M195T918_POS,195.0175557,917.9858398,0.005611714,positive,201052040.2
M195T823_2_POS,195.0153022,823.2462158,0.043718979,positive,83279375.67
M195T863_POS,195.017519,863.2510376,0.06162877,positive,298468614.5
M195T913_POS,195.0441966,913.0316162,0.011438441,positive,3625930.993
M195T946_POS,195.0441915,945.5482178,0.003498932,positive,3327038.696
M195T874_POS,195.0441925,874.3434448,0.041182956,positive,7531448.339
M195T893_POS,195.0442122,892.9024963,0.013012646,positive,10281044.31
M195T1013_POS,195.0441818,1012.80777,0.014551856,positive,4586658.275
M195T977_POS,195.0441875,977.159729,0.026219599,positive,3731185.809
M195T261_POS,195.0539552,261.0513611,-0.082681043,positive,70896279.51
M195T823_3_POS,195.0538157,822.8539429,0.093604575,positive,2530146956
M195T504_POS,195.0539945,503.8900146,0.038761444,positive,278468225.9
M195T640_POS,195.0539746,640.2555847,0.006432978,positive,172999052.5
M195T480_POS,195.053994,479.791687,0.028342025,positive,279479450.1
M195T796_POS,195.0539222,796.112793,0.040062312,positive,178791001.4
M195T388_POS,195.0539866,388.1354523,-0.067690786,positive,227413300.3
M195T525_POS,195.053999,525.2144165,0.01460058,positive,302659292.5
M195T610_POS,195.0539899,609.8955078,0.024237726,positive,308213204.5
M195T569_POS,195.0540143,568.6994629,-0.018925436,positive,381070438.8
M195T441_POS,195.0539914,440.6519318,0.042242282,positive,277302649.5
M195T772_POS,195.0539283,772.3002319,-0.001506442,positive,230610642.3
M195T289_POS,195.0539812,288.5037842,0.130658516,positive,164160208.7
M195T590_POS,195.0540024,589.5129395,0.058522257,positive,278439700.9
M195T755_POS,195.0539278,755.4224854,0.025052973,positive,234676581.8
M195T734_POS,195.0539513,734.4939575,-0.055877268,positive,219552693.4
M195T710_POS,195.053943,709.7207642,-0.007291715,positive,218054904.4
M195T322_POS,195.0539793,322.0499268,0.049086438,positive,143753015
M195T692_POS,195.0539512,691.9435425,0.020721451,positive,356303017.4
M195T221_POS,195.0539622,221.4718094,0.008870447,positive,59256613.62
M195T413_POS,195.0539918,412.6725006,0.009210853,positive,280276551.2
M195T544_POS,195.0539998,543.8223267,0.002414079,positive,252258321.5
M195T341_POS,195.0539878,340.6688843,0.064172167,positive,191363266.6
M195T465_POS,195.0539966,465.1885529,0.047592089,positive,242413515.2
M195T365_POS,195.0539758,364.879303,0.040671292,positive,214026020
M195T308_POS,195.0539751,308.1660156,0.020860015,positive,143418957.2
M195T674_POS,195.0539693,674.0271606,-0.014059525,positive,271178230
M195T266_2_POS,195.0876524,265.671814,0.315339312,positive,3241915609
M195T423_POS,195.1014411,422.5462189,-0.011684555,positive,31530476.69
M195T330_POS,195.0990821,330.4252319,0.036112783,positive,27764734.15
M195T463_POS,195.101632,463.3245544,0.042453976,positive,20287983.37
M195T184_POS,195.1127801,184.4466171,-0.025854255,positive,21591979.44
M195T99_POS,195.1227613,99.33882904,0.007582836,positive,4027703.747
M195T468_POS,195.138076,467.6709595,-0.098035212,positive,8078182.366
M195T266_3_POS,195.1759344,265.8931885,0.151251698,positive,3207400.143
M196T891_POS,196.0027919,890.8190918,0.04666994,positive,16655808.11
M196T845_POS,196.0027312,844.7450562,0.009637795,positive,186041636.9
M196T825_POS,196.0134485,825.4428406,0.030904549,positive,2243584.082
M196T964_POS,196.002838,964.4544678,0.098490159,positive,7474382.367
M196T208_POS,196.0367334,208.3059082,-0.033964033,positive,929169.7262
M196T823_POS,196.0570821,822.8746338,0.08497542,positive,135316923.4
M196T589_POS,196.0572672,589.4379272,0.136332183,positive,16638446.32
M196T614_POS,196.0572655,614.1878662,0.000774707,positive,20375327.37
M196T642_POS,196.0572507,641.9008179,-0.014679668,positive,17727435.84
M196T569_POS,196.0572786,569.4267883,0.027376196,positive,20903336.23
M196T789_POS,196.0571984,788.8112183,0.036981636,positive,17379953.49
M196T674_POS,196.0572168,674.3883667,0.03682893,positive,23205297.7
M196T279_POS,196.0685081,278.5860596,0.061918757,positive,2242855.631
M196T266_POS,196.090806,265.6797791,0.309003015,positive,280545877.5
M196T644_POS,196.0966921,644.2357178,-0.090801571,positive,6601360.847
M196T173_POS,196.0944217,172.7666397,-0.059003896,positive,3585085.428
M196T56_POS,196.0968365,55.97058105,0.026278882,positive,55537377.14
M196T463_POS,196.1048646,462.9775848,-0.034628477,positive,2059707.106
M196T185_POS,196.1162636,184.670929,-0.028574513,positive,1853447.962
M196T330_POS,196.1023942,329.8784027,0.029761224,positive,3019144.386
M196T423_POS,196.1049295,422.6033325,-0.020285395,positive,3894292.301
M196T468_POS,196.1411141,467.9870911,-0.067727698,positive,793694.9825
M197T829_POS,196.9176791,828.538208,-0.020922115,positive,17436594.1
M197T1001_POS,196.9751775,1001.360474,-0.019041879,positive,32901833.99
M197T867_POS,196.9752102,867.3217163,0.004198091,positive,45831840.99
M197T951_POS,196.9752507,950.8216553,0.030562889,positive,31733749.98
M197T973_POS,196.9752596,973.1365967,0.051104352,positive,30314631.2
M197T922_POS,196.9752409,921.6931763,0.028949752,positive,36561287.68
M197T896_POS,196.9752167,896.0007324,0.013138232,positive,24024823.15
M197T1013_POS,196.9923015,1012.807281,-0.017562498,positive,11153609.83
M197T885_POS,197.0399518,884.5612793,0.047233986,positive,16360984.26
M197T938_POS,197.0399653,937.8086548,-0.031186866,positive,9521529.756
M197T1007_POS,197.0399755,1006.583923,0.054677123,positive,7681427.34
M197T984_POS,197.0399825,984.2961426,0.052083277,positive,8489431.216
M197T838_POS,197.0398529,838.199646,0.047702544,positive,149275167.7
M197T823_POS,197.0578033,822.9630127,0.090411246,positive,22273794
M197T165_POS,197.0668247,164.5077438,0.019008565,positive,30552355.37
M197T266_POS,197.0929722,265.6864624,0.257778062,positive,12480022.43
M197T243_POS,197.0784,243.1058,-0.04365946,positive,4756671.175
M197T281_POS,197.0785,281.3423,0.015837962,positive,3230043.173
M197T474_POS,197.096,473.8941,0.041388442,positive,42740831.46
M197T379_POS,197.1147,378.8465,-0.026579648,positive,3970179.391
M197T46_POS,197.1284,45.54112,0.002823428,positive,5690356.404
M197T437_POS,197.1174,436.5797,0.04890735,positive,47792283.37
M197T200_POS,197.1285,200.1893,0.235931867,positive,65268336.3
M197T688_POS,197.1899,687.9211,-0.157162792,positive,2406162.581
M198T209_POS,198.0525,208.6342,-0.044206797,positive,7542072.705
M198T165_POS,198.0598,164.6176,0.009095693,positive,1589199.491
M198T826_POS,198.0493,825.9274,0.013183859,positive,6216472.164
M198T278_POS,198.0525,278.3989,0.010988597,positive,1586254.506
M198T266_POS,198.0947,265.6939,0.136254923,positive,2570428.89
M198T474_POS,198.0993,473.8943,0.031317909,positive,10825387.84
M198T201_POS,198.1317,200.8537,0.232917331,positive,6174909.17
M198T373_POS,198.1489,372.6384,0.019701368,positive,1862248.557
M199T823_1_POS,198.9886,822.9638,0.03628292,positive,55148300.3
M199T823_2_POS,199.0466,822.9592,0.090637009,positive,54752249.67
M199T841_POS,199.0281,841.0812,0.010984821,positive,11131942.07
M199T37_POS,199.069,37.04847,0.011415244,positive,7085819.412
M199T276_POS,199.0938,276.267,0.14042759,positive,10286423.59
M199T89_POS,199.1077,89.18855,-0.029042216,positive,3398038.878
M199T236_POS,199.1442,235.7172,0.100506849,positive,1615591.036
M199T265_POS,199.1302,264.5075,-0.070843767,positive,1460471.65
M199T618_POS,199.1481,618.2438,-0.015572677,positive,30367715.03
M199T564_POS,199.1692,564.2849,0.014005197,positive,4529320.565
M199T715_POS,199.1692,715.4744,-0.155285226,positive,6845337.981
M199T473_POS,199.1692,473.0059,0.044071006,positive,4437442.949
M200T840_POS,200.0273,840.3655,0.033221814,positive,11002135.35
M200T322_POS,200.0739,322.1294,0.002577521,positive,1693847.024
M200T314_POS,200.128,313.6722,0.198087041,positive,1131053.15
M200T378_POS,200.1463,378.2197,-0.026154948,positive,5322352.913
M200T564_POS,200.1726,564.1964,0.027759443,positive,675023.2029
M200T386_POS,200.1645,385.5521,0.042949566,positive,2397709.345
M200T531_POS,200.2008,531.081,-0.018006915,positive,5935067.806
M200T405_POS,200.2373,404.5983,-0.055368465,positive,1102915.254
M201T828_POS,200.9835,827.9543,0.054545638,positive,4408996.145
M201T560_POS,200.9739,560.0429,-0.183166449,positive,1659595.889
M201T841_POS,201.0236,840.82,-0.006479741,positive,26273616.9
M201T505_POS,201.0546,504.5341,-0.086073029,positive,2198203.113
M201T277_POS,201.0633,276.9231,0.067230221,positive,572987.8044
M201T314_POS,201.0887,313.9287,0.04398714,positive,3050213.458
M201T191_POS,201.1095,191.1556,0.031141239,positive,1454899.544
M201T618_POS,201.1637,618.3439,-0.005234735,positive,1860179.597
M201T531_POS,201.2041,531.0788,-0.017332739,positive,1507744.7
M202T832_POS,201.9926,831.6655,-0.030304638,positive,26282381.47
M202T126_POS,202.0475,125.6043,0.118806862,positive,107887824
M202T209_POS,202.0862,208.5128,-0.195634294,positive,3142683.066
M202T331_POS,202.0862,331.3572,0.077475094,positive,850467.8767
M202T34_1_POS,202.1186,33.6158,0.310456383,positive,5191533.721
M202T356_POS,202.1437,355.571,0.075317716,positive,2534864.274
M202T315_POS,202.2166,314.9144,0.067874712,positive,600701.0271
M203T841_POS,203.0205,841.0014,0.014532788,positive,4313912.791
M203T35_POS,203.0525,34.60232,0.017233314,positive,12095030.21
M203T205_POS,203.0539,204.5814,0.279180444,positive,32397587.79
M203T823_POS,203.0437,823.0418,0.112885843,positive,2793402.517
M203T126_POS,203.0508,126.3674,0.076617154,positive,11309653.56
M203T182_POS,203.0538,181.5418,0.060906725,positive,27744698.85
M203T347_POS,203.0655,347.4924,0.079961935,positive,2006493.184
M203T378_POS,203.1041,377.602,-0.052036308,positive,1920995.719
M203T209_POS,203.1099,208.5618,0.008586315,positive,1032424.911
M203T506_POS,203.1066,505.7628,0.02315047,positive,1575413.659
M203T452_POS,203.1067,451.5069,0.008703421,positive,1778175.227
M203T315_POS,203.1279,315.2891,-0.017165404,positive,2026990.181
M203T396_POS,203.1278,395.9311,0.025681877,positive,6571632.247
M203T81_POS,203.139,80.99641,0.040103398,positive,2004381.629
M203T555_POS,203.1794,554.9311,0.686899617,positive,3199379.409
M204T885_POS,203.9919,885.4685,-0.011816718,positive,39797713.99
M204T939_POS,203.9919,939.0421,0.01429567,positive,23169786.86
M204T987_POS,203.9919,986.7658,0.022804651,positive,22495336.54
M204T1008_POS,203.9919,1008.154,-0.017009527,positive,18870193.78
M204T850_POS,203.9918,849.5327,0.009554828,positive,167730198.1
M204T205_POS,204.0573,204.7213,0.161051607,positive,2090993.202
M204T278_POS,204.0656,277.8601,-0.078717076,positive,17567749.27
M204T573_POS,204.0867,573.3582,0.366869279,positive,4535270.748
M204T538_POS,204.0867,537.9445,0.255978802,positive,5035268.348
M204T509_POS,204.0868,508.9902,0.307588035,positive,12122387.56
M204T369_POS,204.0995,368.5988,-0.061194027,positive,1102564.859
M204T234_POS,204.1052,234.1074,-0.005768638,positive,1976035.521
M204T332_POS,204.1018,331.6642,0.101740117,positive,1301245.516
M204T204_POS,204.1232,203.6355,-0.096643945,positive,2228923.383
M204T34_POS,204.1231,33.7956,-0.095557042,positive,4642446.386
M204T396_POS,204.1313,395.8938,-0.045646833,positive,1366149.925
M204T409_POS,204.1594,409.2571,-0.125942789,positive,773373.8942
M204T555_POS,204.1827,555.2061,0.378016643,positive,1013286.657
M205T838_POS,205.0115,838.1418,-0.015711992,positive,47384716.02
M205T46_1_POS,205.0015,46.31703,-0.16514638,positive,1644964.71
M205T887_POS,205.0285,887.3379,0.027442971,positive,5533156.697
M205T916_POS,205.0285,915.5215,-0.019832985,positive,3831864.278
M205T1003_POS,205.0286,1002.898,-0.021729428,positive,2814049.877
M205T975_POS,205.0285,975.3011,-0.011751875,positive,3263440.417
M205T937_POS,205.0285,936.5708,-0.011849324,positive,3361981.66
M205T955_POS,205.0285,955.4643,-0.025920823,positive,3672544.792
M205T823_POS,205.0382,823.0316,0.012170426,positive,22617012.65
M205T33_1_POS,205.0642,33.39396,-0.123934298,positive,10036686.03
M205T278_POS,205.0734,278.3986,-0.077197082,positive,6624915.158
M205T71_POS,205.0819,71.03875,-0.029958893,positive,16746638.3
M205T541_POS,205.0861,541.364,0.02281639,positive,1423056.352
M205T511_POS,205.09,511.2613,0.530754903,positive,2868482.015
M205T46_2_POS,205.0971,46.29794,-0.266252417,positive,1947141542
M205T283_POS,205.0908,283.2133,-0.03153357,positive,2182352.061
M205T549_1_POS,205.1224,549.2365,-0.059352369,positive,48583115.5
M205T362_POS,205.1337,361.7686,0.061966021,positive,6489817.917
M205T46_3_POS,205.1928,46.26745,-0.181097083,positive,1357121.206
M205T549_2_POS,205.1951,549.2831,0.096512784,positive,2741818.341
M206T887_POS,205.9872,887.3314,0.009926115,positive,630967130.6
M206T938_POS,205.9872,938.1532,0.004740782,positive,392656774.2
M206T951_POS,205.9872,950.8166,0.05502915,positive,397809714
M206T969_POS,205.9872,969.1071,0.031559761,positive,351270065.5
M206T923_POS,205.9872,923.2443,0.053732987,positive,384398555.6
M206T1001_POS,205.9872,1001.028,0.022337081,positive,315540591.5
M206T909_POS,205.9872,908.7123,0.021936521,positive,412897485.4
M206T193_POS,205.9872,192.6646,0.01252878,positive,354645342.7
M206T172_POS,205.9872,172.2016,0.023597394,positive,300858632.6
M206T146_POS,205.9872,145.627,0.023820488,positive,516953992.9
M206T271_POS,205.9872,271.4753,-0.035663087,positive,129177983.2
M206T218_POS,205.9872,218.0848,-0.014728009,positive,220021191.8
M206T249_POS,205.9873,249.0788,0.051106402,positive,263541416.7
M206T828_1_POS,205.9979,828.2932,0.073304875,positive,53628645.17
M206T850_POS,205.9871,850.0773,0.045877861,positive,2457727151
M206T828_2_POS,206.0238,828.3011,-0.036130524,positive,8870884.778
M206T126_POS,206.0482,126.0265,-0.137011182,positive,3286449.785
M206T644_POS,206.0787,644.158,-0.108540828,positive,4541226.688
M206T35_POS,206.0847,35.03813,0.051398246,positive,48277437.5
M206T278_POS,206.0812,278.1244,-0.073393018,positive,12293335.49
M206T46_POS,206.1003,46.32385,-0.260071333,positive,232364353.7
M206T550_POS,206.1983,549.6057,-0.059652457,positive,47720305.93
M207T887_POS,206.9905,887.3303,0.026081684,positive,37646577.88
M207T917_POS,206.9906,917.0485,0.079620924,positive,17535686.45
M207T937_POS,206.9906,936.9391,0.037869188,positive,16784595.55
M207T998_POS,206.9907,998.2372,0.059845939,positive,16715373.16
M207T961_POS,206.9906,961.1522,-0.062111973,positive,18600744.63
M207T839_POS,206.9948,839.3453,-0.003489951,positive,767933259
M207T33_POS,207.0177,33.12943,0.014100006,positive,4108187.85
M207T270_POS,207.0328,270.4936,-0.008096167,positive,19581786.23
M207T589_POS,207.0714,589.0952,0.105356701,positive,31804591.86
M207T614_POS,207.0714,614.1754,-0.016755096,positive,43864508.03
M207T601_POS,207.0713,600.5229,0.149701073,positive,33774366.16
M207T570_POS,207.0714,569.9879,0.066072222,positive,60394099.33
M207T409_POS,207.0714,408.9443,0.035419347,positive,58434043.03
M207T340_POS,207.0714,340.3516,0.032086732,positive,45982562.97
M207T676_POS,207.0713,675.8184,-0.015651043,positive,52917508.42
M207T541_POS,207.0714,541.0517,0.024760038,positive,52536386.68
M207T824_POS,207.0712,824.1791,0.045670384,positive,246482696.1
M207T277_POS,207.0715,277.4619,0.052245568,positive,17358877.25
M207T641_POS,207.0713,641.2207,0.032304325,positive,24204050.38
M207T501_POS,207.0714,500.6206,0.031227863,positive,50293501.08
M207T439_POS,207.0714,438.6712,-0.00154244,positive,56685949.93
M207T476_POS,207.0714,476.2297,-0.033136561,positive,53791550.16
M207T790_POS,207.0713,789.6205,-0.039895228,positive,34297285.07
M207T174_POS,207.1104,174.35,-0.20371014,positive,43252763.02
M207T46_POS,207.1036,46.27978,-0.230759659,positive,9589740.702
M207T442_POS,207.1381,442.2304,0.076180773,positive,33890943.46
M207T379_POS,207.1354,378.8212,-0.006154008,positive,5357569.974
M207T305_POS,207.159,304.6877,0.032825472,positive,2033349.208
M207T687_POS,207.1742,687.28,-0.168653084,positive,6390667.292
M207T438_POS,207.1744,437.9066,0.086717284,positive,2398559.583
M208T480_POS,207.6066,479.6263,-0.040669154,positive,2169224.36
M208T979_POS,207.9866,978.7252,0.055738115,positive,8021943.207
M208T892_POS,207.9866,892.2823,-0.006168726,positive,8024342.747
M208T955_POS,207.9866,954.5397,0.02543532,positive,7961912.847
M208T1004_POS,207.9866,1003.516,-0.020117279,positive,7312056.644
M208T924_POS,207.9866,923.8263,0.037770751,positive,9440097.637
M208T843_POS,207.9983,842.5616,0.014704665,positive,38287814.26
M208T834_POS,208.023,834.2898,0.006291171,positive,26442599.94
M208T204_POS,208.0962,203.7952,0.030398076,positive,2337997.981
M208T174_POS,208.1136,174.3702,-0.205938834,positive,3690848.707
M208T500_POS,208.1671,499.5136,-0.028577801,positive,822130.6543
M209T835_POS,209.0598,834.9623,0.075941797,positive,27632421.68
M209T385_POS,209.081,385.0586,0.025976169,positive,35341667.65
